"------------------------------------------------------------------"
"UCAS Analysis & Insights - 2021 cycle applicant figures"
"------------------------------------------------------------------"
"Published on 9 December 2021"
"------------------------------------------------------------------"
"File name: EOC_data_resource_2021_022_1"
"Cycles: 2008 - 2021"
"Cycle reference point: End of cycle"
"Analysis classes: Year, Qualification group, Ethnic group, Applicant type                                  "
"Coverage: UK, 18 year old applicants"
"------------------------------------------------------------------"
"Technical notes and definitions available on ucas.com."
"Data lines are comma delimited."
"Data follows -     1735 lines in total"
"------------------------------------------------------------------"
Year,Qualification group,Ethnic group,Applicant type,Applicants,
2021,BTEC Only,All,Main scheme applicant,31780
2021,BTEC Only,All,Non-main scheme applicant,50
2021,IB Only,All,Main scheme applicant,2715
2021,Other,All,Main scheme applicant,50815
2021,Other,All,Non-main scheme applicant,4435
2021,SQA Only,All,Main scheme applicant,18880
2008,A level & BTEC,Asian,All,455
2008,A level & BTEC,Black,All,195
2008,A level & BTEC,Mixed,All,155
2008,A level & BTEC,Other,All,30
2008,A level & BTEC,Unknown or Prefer Not To Say,All,25
2008,A level & BTEC,White,All,4755
2008,A level Only,Asian,All,15120
2008,A level Only,Black,All,4295
2008,A level Only,Mixed,All,4790
2008,A level Only,Other,All,1255
2008,A level Only,Unknown or Prefer Not To Say,All,1600
2008,A level Only,White,All,137210
2008,BTEC Only,Asian,All,875
2008,BTEC Only,Black,All,805
2008,BTEC Only,Mixed,All,550
2008,BTEC Only,Other,All,100
2008,BTEC Only,Unknown or Prefer Not To Say,All,325
2008,BTEC Only,White,All,15385
2008,IB Only,Asian,All,135
2008,IB Only,Black,All,20
2008,IB Only,Mixed,All,80
2008,IB Only,Other,All,15
2008,IB Only,Unknown or Prefer Not To Say,All,95
2008,IB Only,White,All,900
2008,Other,Asian,All,4700
2008,Other,Black,All,2230
2008,Other,Mixed,All,1175
2008,Other,Other,All,415
2008,Other,Unknown or Prefer Not To Say,All,1860
2008,Other,White,All,28010
2008,SQA Only,Asian,All,500
2008,SQA Only,Black,All,50
2008,SQA Only,Mixed,All,165
2008,SQA Only,Other,All,20
2008,SQA Only,Unknown or Prefer Not To Say,All,50
2008,SQA Only,White,All,15715
2009,A level & BTEC,Asian,All,655
2009,A level & BTEC,Black,All,280
2009,A level & BTEC,Mixed,All,190
2009,A level & BTEC,Other,All,45
2009,A level & BTEC,Unknown or Prefer Not To Say,All,25
2009,A level & BTEC,White,All,6695
2009,A level Only,Asian,All,15850
2009,A level Only,Black,All,4760
2009,A level Only,Mixed,All,5180
2009,A level Only,Other,All,1200
2009,A level Only,Unknown or Prefer Not To Say,All,1165
2009,A level Only,White,All,141935
2009,BTEC Only,Asian,All,1130
2009,BTEC Only,Black,All,1060
2009,BTEC Only,Mixed,All,675
2009,BTEC Only,Other,All,140
2009,BTEC Only,Unknown or Prefer Not To Say,All,310
2009,BTEC Only,White,All,18525
2009,IB Only,Asian,All,150
2009,IB Only,Black,All,60
2009,IB Only,Mixed,All,140
2009,IB Only,Other,All,20
2009,IB Only,Unknown or Prefer Not To Say,All,25
2009,IB Only,White,All,1485
2009,Other,Asian,All,4525
2009,Other,Black,All,2190
2009,Other,Mixed,All,1315
2009,Other,Other,All,425
2009,Other,Unknown or Prefer Not To Say,All,1315
2009,Other,White,All,28650
2009,SQA Only,Asian,All,575
2009,SQA Only,Black,All,45
2009,SQA Only,Mixed,All,170
2009,SQA Only,Other,All,30
2009,SQA Only,Unknown or Prefer Not To Say,All,50
2009,SQA Only,White,All,16100
2010,A level & BTEC,Asian,All,830
2010,A level & BTEC,Black,All,385
2010,A level & BTEC,Mixed,All,275
2010,A level & BTEC,Other,All,60
2010,A level & BTEC,Unknown or Prefer Not To Say,All,35
2010,A level & BTEC,White,All,8215
2010,A level Only,Asian,All,16900
2010,A level Only,Black,All,5165
2010,A level Only,Mixed,All,5445
2010,A level Only,Other,All,1410
2010,A level Only,Unknown or Prefer Not To Say,All,1130
2010,A level Only,White,All,145920
2010,BTEC Only,Asian,All,1350
2010,BTEC Only,Black,All,1265
2010,BTEC Only,Mixed,All,805
2010,BTEC Only,Other,All,165
2010,BTEC Only,Unknown or Prefer Not To Say,All,115
2010,BTEC Only,White,All,20945
2010,IB Only,Asian,All,195
2010,IB Only,Black,All,80
2010,IB Only,Mixed,All,120
2010,IB Only,Other,All,20
2010,IB Only,Unknown or Prefer Not To Say,All,25
